basisOfRecord,scientificName,family,genus,decimalLatitude,decimalLongitude,stateProvince,country,catalogNumber,institutionCode,locality,county,bio1,bio12
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,28.595915,77.24502,Delhi,India,OBS1607659114,CLO,"Sunder Nursery, Nizamuddin",South East Delhi,25.118334,729.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,21.869709,73.84556,Gujarat,India,OBS1607663472,CLO,Gadhar,Narmada,27.0305,1072.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,21.531223,80.30381,Maharashtra,India,OBS1607665468,CLO,Zilmili Lake,Gondia,26.447,1574.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.587985,78.70893,Tamil Nadu,India,OBS1607670548,CLO,Manivilundhan Old Tank (Manivizhundhan Lake) மணிவிழுந்தான் பழைய ஏரி,Salem,28.476665,937.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.056312,76.88892,Tamil Nadu,India,OBS1607672480,CLO,Somayapalayam foothills,Coimbatore,25.490334,983.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,9.546659,78.03338,Tamil Nadu,India,OBS1607673181,CLO,Palavanatham - Gopalapuram Road,Virudhunagar,29.218666,827.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.587985,78.70893,Tamil Nadu,India,OBS1607674259,CLO,Manivilundhan Old Tank (Manivizhundhan Lake) மணிவிழுந்தான் பழைய ஏரி,Salem,28.476665,937.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.133518,77.38718,Tamil Nadu,India,OBS1607678116,CLO,"Nanjarayan Tank Bird Sanctuary (Koolipalayam Reservoir), Tiruppur நஞ்சராயன் குளம் பறவைகள் சரணாலயம், திருப்பூர்",Tiruppur,27.464834,600.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,29.7749,78.24933,Uttarakhand,India,OBS1607680985,CLO,"Gujjar Basti, Gaindikhata",Haridwar,23.889668,1408.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.6946,81.70573,Andhra Pradesh,India,OBS1607683853,CLO,Bodhuluru,East Godavari,24.4715,1271.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,30.66372,76.72947,Punjab,India,OBS1607685252,CLO,IISER Mohali,Sahibzada Ajit Singh Nagar,23.474,940.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.205942,80.59455,Madhya Pradesh,India,OBS1607689336,CLO,"Bisanpura, Madhya Pradesh, IN (22.206, 80.595)",Balaghat,24.254833,1462.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.158897,80.66334,Madhya Pradesh,India,OBS1607689544,CLO,Kanha NP--Mukki Zone,Balaghat,24.36,1452.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.443817,76.81314,Kerala,India,OBS1607689671,CLO,Parambikulam Tiger Reserve- HQ-Anappadi,Palakkad,23.501333,2272.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.178833,80.630356,Madhya Pradesh,India,OBS1607690823,CLO,"Sondar, Madhya Pradesh, IN (22.179, 80.63)",Balaghat,24.164833,1450.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.207329,80.60067,Madhya Pradesh,India,OBS1607691138,CLO,"Bisanpura, Madhya Pradesh, IN (22.207, 80.601)",Balaghat,24.254833,1462.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.25264,73.05047,Gujarat,India,OBS1607693768,CLO,"Luna Road, Vadodara, Gujarat, IN (22.253, 73.05)",Vadodara,26.976,823.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.158897,80.66334,Madhya Pradesh,India,OBS1607693910,CLO,Kanha NP--Mukki Zone,Balaghat,24.36,1452.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,23.715807,81.02234,Madhya Pradesh,India,OBS1607694023,CLO,Bandhavgarh Tiger Reserve--Tala Gate,Umaria,24.897333,1107.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,26.71969,70.59543,Rajasthan,India,OBS1607695439,CLO,DNP,Jaisalmer,26.987999,186.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,24.67266,80.17796,Madhya Pradesh,India,OBS1607696643,CLO,"Pashangarh, Taj Safari Lodge, Panna",Panna,24.862667,1171.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.844939,76.854004,Tamil Nadu,India,OBS1607697001,CLO,Walayar Lake-Tamil Nadu side,Coimbatore,26.695168,1310.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,27.253408,77.842255,Uttar Pradesh,India,OBS1607701088,CLO,Soor Sarovar Bird Sanctuary (Keetham Lake),Agra,25.324833,722.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.803697,75.690254,Kerala,India,OBS1607705430,CLO,Narikkottu mala,Kannur,25.484667,4364.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,24.67266,80.17796,Madhya Pradesh,India,OBS1607706220,CLO,"Pashangarh, Taj Safari Lodge, Panna",Panna,24.862667,1171.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,28.463833,76.88938,Haryana,India,OBS1607706504,CLO,Sultanpur National Park,Gurugram,24.919,606.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,19.185804,72.9209,Maharashtra,India,OBS1607707344,CLO,Sanjay Gandhi NP -- Thakurpada - Bhoot Bangla Trail,Mumbai Suburban,26.915167,2762.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.950177,79.08067,Tamil Nadu,India,OBS1607712362,CLO,Senathipathi Pond,Ariyalur,28.5625,880.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.111791,77.27652,Tamil Nadu,India,OBS1607712781,CLO,"Kousika River, Vanjipalayam, Tirupur, Tamil Nadu, IN (11.112, 77.277)",Tiruppur,27.11,610.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,15.722163,73.978905,Maharashtra,India,OBS1607716645,CLO,Vanoshi Forest Homestay,Sindhudurg,26.793167,3500.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.353913,79.77292,Tamil Nadu,India,OBS1607717284,CLO,"Sirudhalaikadu Saltpans, Nagapattinam, Tamil Nadu, IN (10.354, 79.773)",Nagapattinam,28.494167,1344.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.119202,77.42651,Tamil Nadu,India,OBS1607719913,CLO,Manikapuram Pudur,Tiruppur,27.453667,591.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,19.185804,72.9209,Maharashtra,India,OBS1607721218,CLO,Sanjay Gandhi NP -- Thakurpada - Bhoot Bangla Trail,Mumbai Suburban,26.915167,2762.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.322872,70.66514,Gujarat,India,OBS1607723353,CLO,Dhokaliya,Rajkot,26.427334,610.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.44578,76.82044,Kerala,India,OBS1607725979,CLO,Parambikulam Tiger Reserve--Anapaddy,Palakkad,23.501333,2272.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.544832,76.90654,Tamil Nadu,India,OBS1607727004,CLO,"Sethumadai Road, Tamil Nadu, IN",Coimbatore,26.3805,1488.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,29.773916,78.23543,Uttarakhand,India,OBS1607730179,CLO,Goujiya,Haridwar,23.889668,1408.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.111791,77.27652,Tamil Nadu,India,OBS1607730876,CLO,"Kousika River, Vanjipalayam, Tirupur, Tamil Nadu, IN (11.112, 77.277)",Tiruppur,27.11,610.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.466896,76.83968,Tamil Nadu,India,OBS1607732305,CLO,"Parambikulam Road, Topslip -Sethumadai, Tamil Nadu, IN",Coimbatore,23.986334,1972.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.456202,75.14243,Kerala,India,OBS1607736496,CLO,"Kundamkuzhy, Kerala, IN (12.456, 75.142)",Kasaragod,26.799168,4280.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.280678,80.62371,Madhya Pradesh,India,OBS1607739013,CLO,Kanha NP--Kanha Zone,Mandla,23.707666,1454.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.825727,78.82195,Tamil Nadu,India,OBS1607739813,CLO,"Tiruchirappalli, Tamil Nadu, IN (10.826, 78.822)",Thanjavur,28.631,802.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,26.812466,80.93798,Uttar Pradesh,India,OBS1607741333,CLO,"Sardar Patel Marg, Lucknow, Uttar Pradesh, IN (26.812, 80.938)",Lucknow,25.726833,994.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.280678,80.62371,Madhya Pradesh,India,OBS1607746051,CLO,Kanha NP--Kanha Zone,Mandla,23.707666,1454.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.846233,78.744484,Tamil Nadu,India,OBS1607747334,CLO,"Tiruchirappalli, Tamil Nadu, IN (10.846, 78.744)",Tiruchirappalli,28.589832,781.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.116127,77.43698,Tamil Nadu,India,OBS1607747703,CLO,Manikapuram Kulam,Tiruppur,27.453667,591.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,13.218457,76.90392,Karnataka,India,OBS1607748024,CLO,Basavanagudda,Tumakuru,24.400333,630.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,21.12152,79.02447,Maharashtra,India,OBS1607748285,CLO,Little Wood,Nagpur,27.115833,1097.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.280678,80.62371,Madhya Pradesh,India,OBS1607748393,CLO,Kanha NP--Kanha Zone,Mandla,23.707666,1454.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.158897,80.66334,Madhya Pradesh,India,OBS1607748655,CLO,Kanha NP--Mukki Zone,Balaghat,24.36,1452.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.158897,80.66334,Madhya Pradesh,India,OBS1607754402,CLO,Kanha NP--Mukki Zone,Balaghat,24.36,1452.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.389174,76.57797,Karnataka,India,OBS1607758142,CLO,"Avverahalli, Karnataka, IN (12.389, 76.578)",Mandya,24.080833,685.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.158897,80.66334,Madhya Pradesh,India,OBS1607758257,CLO,Kanha NP--Mukki Zone,Balaghat,24.36,1452.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.658626,76.976845,Tamil Nadu,India,OBS1607759536,CLO,Krisshna Lake,Coimbatore,26.833834,1114.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.817735,77.550125,Karnataka,India,OBS1607763243,CLO,Byatarayana Doddi Kere,Bengaluru Urban,23.781334,798.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,23.172373,72.55019,Gujarat,India,OBS1607764138,CLO,"Dantali, Gujarat, IN (23.172, 72.55)",Gandhinagar,27.133167,732.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,23.172373,72.55019,Gujarat,India,OBS1607764167,CLO,"Dantali, Gujarat, IN (23.172, 72.55)",Gandhinagar,27.133167,732.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,13.329471,74.72052,Karnataka,India,OBS1607765131,CLO,Kadekar Grasslands,Udupi,27.208553,4117.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,23.172373,72.55019,Gujarat,India,OBS1607767207,CLO,"Dantali, Gujarat, IN (23.172, 72.55)",Gandhinagar,27.133167,732.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,13.322349,74.72046,Karnataka,India,OBS1607768988,CLO,Kuthpady Grasslands/Wetlands,Udupi,27.208553,4117.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.120404,77.44139,Tamil Nadu,India,OBS1607773243,CLO,"Grassland,Manickapuram",Tiruppur,27.453667,591.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.81438,78.85127,Tamil Nadu,India,OBS1607776350,CLO,Kiliyur Tank,Tiruchirappalli,28.667833,811.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.133518,77.38718,Tamil Nadu,India,OBS1607777151,CLO,"Nanjarayan Tank Bird Sanctuary (Koolipalayam Reservoir), Tiruppur நஞ்சராயன் குளம் பறவைகள் சரணாலயம், திருப்பூர்",Tiruppur,27.464834,600.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,23.044342,72.49469,Gujarat,India,OBS1607778059,CLO,Physical Research Laboratory (PRL) Thaltej Campus,Ahmedabad,27.295334,753.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,27.796604,74.43263,Rajasthan,India,OBS1607778077,CLO,Tal Chhapar Sanctuary,Churu,25.732834,368.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.274631,79.81935,Tamil Nadu,India,OBS1607778736,CLO,Kodiyakarai Fishing Boat Jetty,Nagapattinam,28.33,1352.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.046,76.668,Karnataka,India,OBS1607780591,CLO,"Muddahalli, Nanjangud Taluka ಮುದ್ದಹಳ್ಳಿ",Mysuru,24.717667,700.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,23.348928,69.269684,Gujarat,India,OBS1607781061,CLO,Nakhatrana--General Area,Kachchh,26.308834,459.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.438856,78.61153,Madhya Pradesh,India,OBS1607783126,CLO,"Pipariya Road, Chhindwara, Madhya Pradesh, IN (22.439, 78.612)",Chhindwara,24.923666,1280.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,28.512972,76.95197,Delhi,India,OBS1607783767,CLO,Najafgarh Jheel Area,South West Delhi,24.943167,619.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.119202,77.42651,Tamil Nadu,India,OBS1607785702,CLO,Manikapuram Pudur,Tiruppur,27.453667,591.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.297025,79.812645,Tamil Nadu,India,OBS1607791267,CLO,Point Calimere Wildlife Sanctuary--Saltpans,Nagapattinam,28.372833,1360.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,27.193104,77.512405,Rajasthan,India,OBS1607791384,CLO,"Keoloadev National Park Road, Bharatpur, Rajasthan, IN (27.193, 77.512)",Bharatpur,25.358,670.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.992896,79.77671,Tamil Nadu,India,OBS1607798570,CLO,Thiruchitrambalam lake (திருச்சிற்றம்பலம் ஏரி),Viluppuram,28.242167,1178.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,27.796604,74.43263,Rajasthan,India,OBS1607801082,CLO,Tal Chhapar Sanctuary,Churu,25.732834,368.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.990182,79.62628,Puducherry,India,OBS1607801317,CLO,Mannadipet Lake (மண்ணாடிப்பட்டு ஏரி),Puducherry,28.359333,1104.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.81438,78.85127,Tamil Nadu,India,OBS1607804203,CLO,Kiliyur Tank,Tiruchirappalli,28.667833,811.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,21.18263,70.70514,Gujarat,India,OBS1607807557,CLO,Gir Wildlife Sanctuary--Sasan,Gir Somnath,25.545,810.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,13.735475,77.79577,Karnataka,India,OBS1607809534,CLO,Chitravathi River Reservoir,Chikkaballapura,25.214,615.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.911773,79.51192,Tamil Nadu,India,OBS1607814565,CLO,Aanaangoor Lake (ஆனாங்கூர் ஏரி),Viluppuram,28.341833,1088.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.442085,78.219955,Telangana,India,OBS1607817509,CLO,Mokila,Sangareddy,26.203167,849.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.517792,78.06784,Madhya Pradesh,India,OBS1607822489,CLO,"Churna Round Suplai, Madhya Pradesh, IN (22.518, 78.068)",Narmadapuram,25.482666,1308.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.442085,78.219955,Telangana,India,OBS1607823222,CLO,Mokila,Sangareddy,26.203167,849.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,23.26019,86.2305,West Bengal,India,OBS1607832257,CLO,Tenyasi--Dhol Buru,Purulia,25.808167,1318.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.092517,76.78662,Tamil Nadu,India,OBS1607836364,CLO,Salim Ali Centre for Ornithology and Natural History (SACON),Coimbatore,23.700832,1393.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,13.331956,74.72607,Karnataka,India,OBS1607843199,CLO,"Location 2-7C(1) III Main Road, Manipal, Karnataka, IN",Udupi,27.208553,4117.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.092517,76.78662,Tamil Nadu,India,OBS1607846561,CLO,Salim Ali Centre for Ornithology and Natural History (SACON),Coimbatore,23.700832,1393.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.324266,79.24032,Tamil Nadu,India,OBS1607846990,CLO,"Melakkadu, Marungoor, தமிழ் நாடு, IN (11.324, 79.24)",Ariyalur,28.546,1079.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,18.488285,73.783325,Maharashtra,India,OBS1607852380,CLO,"Dodke Farm to Dodke Bunglow-, Pune, Maharashtra, IN (18.488, 73.783)",Pune,24.340834,1118.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.520231,73.676155,Gujarat,India,OBS1607853973,CLO,Zinzari Dam,Panchmahal,26.752666,1039.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,28.595915,77.24502,Delhi,India,OBS1607855040,CLO,"Sunder Nursery, Nizamuddin",South East Delhi,25.118334,729.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,29.378183,78.02968,Uttar Pradesh,India,OBS1607858043,CLO,Haiderpur Wetlands and Bijnor Barrage -- General Area,Bijnor,24.164167,1014.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,29.378183,78.02968,Uttar Pradesh,India,OBS1607858102,CLO,Haiderpur Wetlands and Bijnor Barrage -- General Area,Bijnor,24.164167,1014.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.726897,76.28968,Kerala,India,OBS1607871060,CLO,Jyothi Engineering College and Surroundings,Thrissur,27.348166,2903.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,26.95401,75.85565,Rajasthan,India,OBS1607872170,CLO,"Jaipur, Rajasthan, IN (26.954, 75.856)",Jaipur,24.931334,639.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,9.833476,77.44063,Tamil Nadu,India,OBS1607872593,CLO,Melapatti,Theni,26.9345,896.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,28.463833,76.88938,Haryana,India,OBS1607872726,CLO,Sultanpur National Park,Gurugram,24.919,606.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,26.968203,75.834694,Rajasthan,India,OBS1607873337,CLO,"Nahargarh Road, Jaipur, Rajasthan, IN (26.968, 75.835)",Jaipur,24.741167,642.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,28.463833,76.88938,Haryana,India,OBS1607877339,CLO,Sultanpur National Park,Gurugram,24.919,606.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,27.796604,74.43263,Rajasthan,India,OBS1607897181,CLO,Tal Chhapar Sanctuary,Churu,25.732834,368.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.462273,79.76656,Tamil Nadu,India,OBS1607901403,CLO,"Killai - Ponnanthittu Road, Nanjaimaghattuvazhkai, Tamil Nadu, IN (11.462, 79.767)",Cuddalore,28.497538,1265.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.492435,73.55902,Gujarat,India,OBS1607905391,CLO,Vadatalav Lake,Panchmahal,26.892334,1020.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,25.099724,73.20355,Rajasthan,India,OBS1607913150,CLO,Jawai--General,Pali,26.316833,589.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,25.099724,73.20355,Rajasthan,India,OBS1607915296,CLO,Jawai--General,Pali,26.316833,589.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.93434,76.81906,Tamil Nadu,India,OBS1607918069,CLO,Molapalayam,Coimbatore,25.062834,1397.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,15.567358,73.83881,Goa,India,OBS1607931788,CLO,Socorro Plateau,North Goa,27.1455,3219.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,13.735475,77.79577,Karnataka,India,OBS1607937513,CLO,Chitravathi River Reservoir,Chikkaballapura,25.214,615.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,28.482922,77.11153,Haryana,India,OBS1607947589,CLO,Aravali Biodiversity Park,Gurugram,24.975166,683.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.814054,77.06227,Tamil Nadu,India,OBS1607951820,CLO,kodavadi,Coimbatore,26.705334,840.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,30.894781,75.80765,Punjab,India,OBS1607964999,CLO,"R16 Old Orchard PAU Ludhiana, Punjab, IN (30.895, 75.808)",Ludhiana,24.051,672.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.901241,86.26666,Jharkhand,India,OBS1607972329,CLO,Dalma Wildlife Sanctuary- Chimti Side General Area,East Singhbhum,25.559834,1318.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.595991,79.81695,Tamil Nadu,India,OBS1607978681,CLO,Vizunthamavadi Lake,Nagapattinam,28.490667,1332.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,30.894781,75.80765,Punjab,India,OBS1607982032,CLO,"R16 Old Orchard PAU Ludhiana, Punjab, IN (30.895, 75.808)",Ludhiana,24.051,672.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,28.595915,77.24502,Delhi,India,OBS1607992337,CLO,"Sunder Nursery, Nizamuddin",South East Delhi,25.118334,729.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,28.482922,77.11153,Haryana,India,OBS1607993097,CLO,Aravali Biodiversity Park,Gurugram,24.975166,683.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,13.098398,74.99983,Karnataka,India,OBS1608034956,CLO,Soans farm and nearby,Dakshina Kannada,26.682,4485.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.844939,76.854004,Tamil Nadu,India,OBS1608348096,CLO,Walayar Lake-Tamil Nadu side,Coimbatore,26.695168,1310.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.320949,79.24404,Tamil Nadu,India,OBS1608351311,CLO,Marungoor East & Surrounds,Ariyalur,28.546,1079.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.158897,80.66334,Madhya Pradesh,India,OBS1608353926,CLO,Kanha NP--Mukki Zone,Balaghat,24.36,1452.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.280678,80.62371,Madhya Pradesh,India,OBS1608360649,CLO,Kanha NP--Kanha Zone,Mandla,23.707666,1454.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.002197,77.094666,Tamil Nadu,India,OBS1608362188,CLO,"Kannampalayam Lake, Coimbatore",Coimbatore,26.538834,703.0
